"id","site_code","latitude","longitude","country","ecoregion","realm","year","depth","median_5year_analysed_sst","median_5year_chl","median_5year_degree_heating_week","median_5year_ph","median_5year_so_glor","median_1year_degree_heating_week","median_7days_degree_heating_week","q95_5year_degree_heating_week","median_7days_chl","Back_Reef_Slope_500m","coral_algae_500m","Deep_Lagoon_500m","Inner_Reef_Flat_500m","Microalgal_Mats_500m","Patch_Reefs_500m","Plateau_500m","Reef_Crest_500m","Reef_Slope_500m","Rock_500m","Rubble_500m","Sand_500m","Seagrass_500m","Sheltered_Reef_Slope_500m","Terrestrial_Reef_Flat_500m","coral","Sand","other_sessile_invert","Rock","coralline_algae","coral_rubble","gdp","gravity","hdi","marine_ecosystem_dependency","natural_ressource_rent","neartt"
"FIJI3_2024-08-08","FIJI3",-17.24,179.43,"Fiji","Fiji Islands","Central Indo-Pacific",2024,4.5,27.7425252525252,0.0402848484779431,0,8.05382800102234,34.6669178009033,0.0193890687270753,0,5.13717171717172,0.0516296000862269,0.557032901880353,25.1366558094621,1.24806181377254,0.572994555579243,0.738262510154144,0,0.645951397217711,0,0,0.694380318476644,1.11851396542038,0.439779747068212,0.289881317760152,0.814273853660279,0.587872665321255,0.834081430596148,0.162060668136304,0.172876761475546,0.140641944491587,0.301743443716882,0.131716180582455,0,1.43338339725555,0.69890625,0.12850524432106,0.363780856775109,0.5801505808463
"FIJI4_2024-08-08","FIJI4",-17.24,179.43,"Fiji","Fiji Islands","Central Indo-Pacific",2024,2.75,27.7425252525252,0.0402848484779431,0,8.05382800102234,34.6669178009033,0.0193890687270753,0,5.13717171717172,0.0516296000862269,0.557032901880353,25.1366558094621,1.24806181377254,0.572994555579243,0.738262510154144,0,0.645951397217711,0,0,0.694380318476644,1.11851396542038,0.439779747068212,0.289881317760152,0.814273853660279,0.587872665321255,0.815674042068149,0.171950288393752,0.177000609186125,0.147516348250492,0.30716210441871,0.158875864347914,0,1.43338339725555,0.69890625,0.12850524432106,0.363780856775109,0.5801505808463
"FIJI5_2024-08-09","FIJI5",-17.23,179.39,"Fiji","Fiji Islands","Central Indo-Pacific",2024,6.75,27.7425252525252,0.0402866584846329,0,8.05382800102234,34.6663575172424,0.0193890687270753,0,5.13717171717172,0.0516296000862269,0.151660886495459,15.0319495754359,0.289217517187752,0.813993278317227,0,0,0,0.273417024520814,0,0.452122730698815,0.597712150305413,0.133470375619339,0,1.33654482914451,0,0.862240652139412,0.158249285114478,0.174183746030381,0.145715736256207,0.301432232118446,0.146134562305928,0,1.02855629558065,0.69890625,0.12850524432106,0.363780856775109,1.04875666725396
"FIJI6_2024-08-09","FIJI6",-17.23,179.36,"Fiji","Fiji Islands","Central Indo-Pacific",2024,5.75,27.7425252525252,0.0424592997740978,0,8.05428385734558,34.6312789916992,0.0193890687270753,0,5.13717171717172,0.04917245552964,0.211891364433162,23.4734329304464,0.227438980423522,1.21547002388338,0.143022499209317,0,0.0541910808543463,0.48471871021453,0,0.665705234903483,1.00858955238893,0.543877205953921,0,1.49733438826345,0,0.862057107769808,0.143270102987393,0.163188853208102,0.126103394696848,0.298877890392791,0.137052692054688,0,0.996494682276324,0.69890625,0.12850524432106,0.363780856775109,1.0285632762508
"FIJI8_2024-08-10","FIJI8",-17.28,179.36,"Fiji","Fiji Islands","Central Indo-Pacific",2024,4.75,27.7425252525252,0.042466034104984,0,8.05428385734558,34.6304721832275,0.0193890687270753,0,5.13717171717172,0.0509691510437514,0,20.4018722000291,0,0.00651457482804793,0,0,0,0.97211914923642,0,1.13755126290467,0.128588169329808,0.0495693678519417,0.826668047739042,1.31671259466086,1.23102810832929,0.885435201494079,0.147493867606939,0.165674129159415,0.130227693801462,0.291204895086945,0.156259210157878,0,1.03014862397213,0.69890625,0.12850524432106,0.363780856775109,1.0835982892987
"FIJI9_2024-08-12","FIJI9",-16.82,179.27,"Fiji","Fiji Islands","Central Indo-Pacific",2024,7,27.9377884615385,0.0420318951611849,0,8.05171696586211,34.6700513080597,0,0,6.23692307692308,0.0514313680373483,0,0,0,0,0.0333082092179197,0,0,0,0,0,0,0,0,0.0333082092179197,0,0.860000647428357,0.159812599031237,0.184904626987556,0.153326971533878,0.304554005229012,0.133508004545303,0,1.54627949760413,0.69890625,0.12850524432106,0.363780856775109,0.837115227024288
"GBR329_2024-01-17","GBR329",-18.66,146.51,"Australia","Central and Southern Great Barrier Reef","Central Indo-Pacific",2024,6.35,26.74905,0.142886615719416,0,8.04867076873779,35.0425653457642,0.0637460616134435,0.377324467736556,4.9254,0.115527739874882,0.179348234016596,7.52506718504798,0.676385321216532,0.125966905129359,0.0166138322536148,0,0.47549906842423,0.216148681429072,0.570988150714763,1.05266849376365,0.477480044337688,1.05520782790271,0.146735166227829,1.13287413459682,1.07354302883685,0.959598550591385,0.136472442518148,0.116337792591158,0.056668849452889,0.162262498479306,0.154074877918872,0,1.14910805337596,0.90940625,0.0396250676296772,0.721686053641674,0.394685007702548
"GBR330_2024-01-22","GBR330",-18.66,146.49,"Australia","Central and Southern Great Barrier Reef","Central Indo-Pacific",2024,1.8,26.8835416666667,0.142584756559852,0,8.04867076873779,35.0404925346375,0.0369281680157197,0.333363296060464,7.37731249999998,0.124343022954328,0,6.40643443634682,0,0.00158977406088626,0.056136761450238,0,0.771072270555775,0,0,1.14165557214459,0.227663130415903,0.350918591397281,0.805033913165405,1.12853963352625,1.17852762026386,1.0225317372691,0.106611992919558,0.107578516962431,0.0516180268185144,0.0995613595352319,0.117124972982978,6.36328885601337,1.02075810589918,0.90940625,0.0396250676296772,0.721686053641674,1.39548494083809
"GBR331_2024-01-16","GBR331",-18.61,146.48,"Australia","Central and Southern Great Barrier Reef","Central Indo-Pacific",2024,4.1,26.8835416666667,0.142903241334121,0,8.04867076873779,35.042685508728,0.0369281680157197,0.31084813709473,7.37731249999998,0.114952194386336,0.0747055511541301,1.83357480340421,0,0,0,0,0,0,0.036235514341144,0.396187492941563,0.0433040780897401,0.0141163194109546,0,0.41305630823739,0.246308769173271,1.17279567075522,0.0775209806249677,0.0706876596090694,0.040051075210521,0.107733421170987,0.0748652104198674,0,1.11328696184116,0.90940625,0.0396250676296772,0.721686053641674,0.823115025335977
"GBR332_2024-01-19","GBR332",-18.59,146.5,"Australia","Central and Southern Great Barrier Reef","Central Indo-Pacific",2024,4.95,26.8835416666667,0.142871271388811,0,8.04867076873779,35.0414228439331,0.0369281680157197,0.328209658423107,7.37731249999998,0.121200159643749,1.00709380462935,9.64937993679575,0,0,0,0,0,0.315675445738424,0.112971157062819,0.510641691856934,0.294970870551108,0.0607146283594994,0,0,0,1.15636458771427,0.0875211408510075,0.0835928956967065,0.0450648601708653,0.112667274706482,0.0835716141531386,0,1.18217376191109,0.90940625,0.0396250676296772,0.721686053641674,0.354067911284029
"JAPAN12_2012-05-12","JAPAN12",26.63462,127.86521,"Japan","South Kuroshio","Central Indo-Pacific",2012,3.5,24.4817346938776,0.0564448780921923,0,8.08785998821259,34.5364394187927,0,0,1.19204081632653,0.060221746998093,0,7.3830598452755,0,0.892649547947582,0.611218340872564,0,0,0,0,0.310290477162831,1.43777081980501,0.339445912683571,0.00245458883385253,1.63083894513118,0.059976064207067,0.611939714633867,0.424988782962403,0.10016742116156,0.225513405898131,0.17408301063648,0,8.25737357147183,3.10067308497934,0.88953125,0.0984533558404713,0.0317635568735146,0.390712900675255
